分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
文件系统,文件句柄耗尽,一个 ZBS NTPd Follower 所在的节点的系统分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,一个 ZBS NTPd Follower 所在的节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,Primary MongoDB 所在的节点的系统分区文件系统文件句柄耗尽,,P1,Plan to Automate,,,,,
文件系统,文件句柄耗尽,Primary MongoDB 所在的节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,一个 Secondary MongoDB 所在的节点的系统分区文件系统文件句柄耗尽,,P1,Plan to Automate,,,,,
文件系统,文件句柄耗尽,一个 Secondary MongoDB 所在的节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,运行 Prometheus 服务的节点的系统分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,运行 Prometheus 服务的节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,Siren Leader 所在的节点的系统分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,Siren Leader 所在的节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,NTPm Leader 所在的节点的系统分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,NTPm Leader 所在的节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,一个 NTPm Follower 所在的节点的系统分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,一个 NTPm Follower 所在的节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,集群内 NTP Server 所在的节点的系统分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,集群内 NTP Server 所在的节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,一个非集群内 NTP Server 所在的节点的系统分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,一个非集群内 NTP Server 所在的节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,一个存储节点的系统分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,一个存储节点的元数据分区文件系统文件句柄耗尽,,P2,Plan to Automate,,,,,
文件系统,文件句柄耗尽,双活集群的仲裁节点的系统分区文件系统文件句柄耗尽,,P3,Plan to Automate,,,,,
文件系统,存储空间耗尽,ZBS Metad Leader 所在的主节点的系统分区文件系统存储空间耗尽,,P0,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,ZBS Metad Leader 所在的主节点的元数据分区文件系统存储空间耗尽,,P0,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 ZBS Metad Follower 所在的主节点的系统分区文件系统存储空间耗尽,,P1,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 ZBS Metad Follower 所在的主节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,Zookeeper Leader 所在的节点系统分区文件系统存储空间耗尽,,P0,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,Zookeeper Leader 所在的节点的元数据分区文件系统存储空间耗尽,,P0,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 Zookeeper Follower 所在的节点的系统分区文件系统存储空间耗尽,,P1,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 Zookeeper Follower 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,ZBS Taskd Leader 所在的节点的系统分区文件系统存储空间耗尽,,P1,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,ZBS Taskd Leader 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 ZBS Taskd Follower 所在的节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 ZBS Taskd Follower 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,ZBS NTPd Leader 所在的节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,ZBS NTPd Leader 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 ZBS NTPd Follower 所在的节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 ZBS NTPd Follower 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,Primary MongoDB 所在的节点的系统分区文件系统存储空间耗尽,,P1,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,Primary MongoDB 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 Secondary MongoDB 所在的节点的系统分区文件系统存储空间耗尽,,P1,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 Secondary MongoDB 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,运行 Prometheus 服务的节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,运行 Prometheus 服务的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,Siren Leader 所在的节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,Siren Leader 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,NTPm Leader 所在的节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,NTPm Leader 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 NTPm Follower 所在的节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个 NTPm Follower 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,集群内 NTP Server 所在的节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,集群内 NTP Server 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个非集群内 NTP Server 所在的节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个非集群内 NTP Server 所在的节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个存储节点的系统分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,一个存储节点的元数据分区文件系统存储空间耗尽,,P2,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,存储空间耗尽,双活集群的仲裁节点的系统分区文件系统存储空间耗尽,,P3,Automated,testcases.fault.node.file_system.fault_consume_file_system_space,,,,
文件系统,只读,ZBS Metad Leader 所在的主节点的系统分区文件系统只读,,P0,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,ZBS Metad Leader 所在的主节点的元数据分区文件系统只读,,P0,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 ZBS Metad Follower 所在的主节点的系统分区文件系统只读,,P1,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 ZBS Metad Follower 所在的主节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,Zookeeper Leader 所在的节点系统分区文件系统只读,,P0,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,Zookeeper Leader 所在的节点的元数据分区文件系统只读,,P0,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 Zookeeper Follower 所在的节点的系统分区文件系统只读,,P1,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 Zookeeper Follower 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,ZBS Taskd Leader 所在的节点的系统分区文件系统只读,,P1,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,ZBS Taskd Leader 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 ZBS Taskd Follower 所在的节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 ZBS Taskd Follower 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,ZBS NTPd Leader 所在的节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,ZBS NTPd Leader 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 ZBS NTPd Follower 所在的节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 ZBS NTPd Follower 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,Primary MongoDB 所在的节点的系统分区文件系统只读,,P1,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,Primary MongoDB 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 Secondary MongoDB 所在的节点的系统分区文件系统只读,,P1,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 Secondary MongoDB 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,运行 Prometheus 服务的节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,运行 Prometheus 服务的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,Siren Leader 所在的节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,Siren Leader 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,NTPm Leader 所在的节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,NTPm Leader 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 NTPm Follower 所在的节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个 NTPm Follower 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,集群内 NTP Server 所在的节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,集群内 NTP Server 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个非集群内 NTP Server 所在的节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个非集群内 NTP Server 所在的节点的元数据分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
文件系统,只读,一个存储节点的系统分区文件系统只读,,P2,Automated,testcases.fault.node.file_system.fault_node_file_system_read_only,,,,
